txn_id,txn_date,txn_time,txn_month,merchant_id,merchant_city,customer_id,amount,payment_mode,status,dispute_reason,settlement_date,risk_flag,processing_fee,net_settlement_amount
TXN0000196,2023-01-06,17:11:00,2023-01,M0081,Mumbai,C00533,7073.88,UPI,Disputed,Duplicate,,No,133.54,0.0
TXN0000197,2023-01-06,18:19:00,2023-01,M0052,Gurugram,C00713,7996.26,Credit Card,Success,,2023-01-08,No,141.36,7842.05
TXN0000198,2023-01-06,18:26:00,2023-01,M0045,Noida,C00535,2206.02,Wallet,Reversed,,,No,37.7,0.0
TXN0000199,2023-01-06,18:44:00,2023-01,M0028,Chennai,C00483,9631.69,Credit Card,Success,,2023-01-09,No,146.56,9392.09
TXN0000200,2023-01-06,19:10:00,2023-01,M0093,Bengaluru,C00631,1330.24,Wallet,Success,,2023-01-13,No,31.92,1300.54
TXN0000201,2023-01-06,19:32:00,2023-01,M0050,Ahmedabad,C00174,8015.9,Credit Card,Success,,2023-01-07,No,127.87,7861.53
TXN0000202,2023-01-06,20:49:00,2023-01,M0092,Ahmedabad,C00279,1427.73,Credit Card,Failed,,,No,31.61,0.0
TXN0000203,2023-01-06,20:49:00,2023-01,M0015,Pune,C00257,1925.98,UPI,Failed,,,No,29.86,0.0
TXN0000204,2023-01-06,21:17:00,2023-01,M0095,Gurugram,C00619,30792.03,Net Banking,Success,,2023-01-07,No,672.74,30023.14
TXN0000205,2023-01-06,22:51:00,2023-01,M0079,Hyderabad,C00261,29852.22,Debit Card,Success,,2023-01-09,No,505.97,29325.64
TXN0000206,2023-01-06,22:58:00,2023-01,M0062,Chennai,C00020,11163.25,Credit Card,Success,,2023-01-13,No,226.36,10946.76
TXN0000207,2023-01-06,23:47:00,2023-01,M0083,Kolkata,C00773,3322.0,Credit Card,Success,,2023-01-08,No,62.89,3253.97
TXN0000208,2023-01-07,00:40:00,2023-01,M0107,Ahmedabad,C00252,10971.24,Debit Card,Success,,2023-01-14,No,169.57,10734.49
TXN0000209,2023-01-07,00:50:00,2023-01,M0059,Pune,C00697,95213.17,Debit Card,Failed,,,Yes,2250.51,0.0
TXN0000210,2023-01-07,01:31:00,2023-01,M0031,Hyderabad,C00778,6294.87,Debit Card,Success,,2023-01-08,No,118.84,6141.77
TXN0000211,2023-01-07,02:41:00,2023-01,M0014,Hyderabad,C00666,4717.94,Credit Card,Success,,2023-01-08,No,107.17,4617.35
TXN0000212,2023-01-07,02:54:00,2023-01,M0059,Pune,C00693,6540.26,Net Banking,Disputed,Duplicate,,No,122.89,0.0
TXN0000213,2023-01-07,02:58:00,2023-01,M0028,Chennai,C00638,3325.22,Wallet,Success,,2023-01-10,No,71.54,3268.96
TXN0000214,2023-01-07,03:33:00,2023-01,M0073,Kolkata,C00369,23846.38,Debit Card,Success,,2023-01-10,No,513.44,23429.96
TXN0000215,2023-01-07,03:59:00,2023-01,M0112,Ahmedabad,C00086,1028.64,Credit Card,Success,,2023-01-08,No,23.65,1009.83
TXN0000216,2023-01-07,04:47:00,2023-01,M0039,Gurugram,C00533,8472.82,Credit Card,Success,,2023-01-08,No,155.87,8340.69
TXN0000217,2023-01-07,05:41:00,2023-01,M0098,Pune,C00438,4540.18,Credit Card,Success,,2023-01-10,No,93.27,4443.15
TXN0000218,2023-01-07,06:44:00,2023-01,M0055,Delhi,C00637,4550.15,Net Banking,Success,,2023-01-08,No,80.03,4459.93
TXN0000219,2023-01-07,07:44:00,2023-01,M0089,Gurugram,C00725,981.45,Credit Card,Reversed,,,No,22.66,0.0
TXN0000220,2023-01-07,07:51:00,2023-01,M0117,Chennai,C00332,1315.2,Debit Card,Failed,,,No,22.37,0.0
TXN0000221,2023-01-07,08:28:00,2023-01,M0020,Pune,C00428,11929.79,Credit Card,Reversed,,,No,270.42,0.0
TXN0000222,2023-01-07,09:07:00,2023-01,M0035,Noida,C00089,4795.35,Credit Card,Success,,2023-01-08,No,111.93,4715.25
TXN0000223,2023-01-07,09:15:00,2023-01,M0065,Bengaluru,C00236,11400.36,Credit Card,Success,,2023-01-10,No,205.98,11198.37
TXN0000224,2023-01-07,09:20:00,2023-01,M0064,Hyderabad,C00684,2001.4,Credit Card,Success,,2023-01-14,No,30.48,1967.99
TXN0000225,2023-01-07,12:13:00,2023-01,M0092,Ahmedabad,C00307,1277.29,Credit Card,Success,,2023-01-14,No,24.3,1249.43
TXN0000226,2023-01-07,13:50:00,2023-01,M0093,Bengaluru,C00280,3767.04,Debit Card,Success,,2023-01-14,No,90.11,3707.45
TXN0000227,2023-01-07,15:04:00,2023-01,M0020,Pune,C00049,164689.22,UPI,Disputed,Quality Issue,,Yes,2868.96,0.0
TXN0000228,2023-01-07,15:09:00,2023-01,M0119,Chennai,C00575,3036.9,Net Banking,Success,,2023-01-09,No,68.45,2989.09
TXN0000229,2023-01-07,15:28:00,2023-01,M0118,Hyderabad,C00554,596.1,Credit Card,Success,,2023-01-08,No,9.76,581.25
TXN0000230,2023-01-07,17:17:00,2023-01,M0026,Pune,C00234,2525.83,Credit Card,Success,,2023-01-09,No,47.16,2463.52
TXN0000231,2023-01-07,18:23:00,2023-01,M0102,Kolkata,C00713,3769.64,UPI,Success,,2023-01-08,No,60.68,3689.5
TXN0000232,2023-01-07,18:53:00,2023-01,M0096,Gurugram,C00672,990.64,Credit Card,Success,,2023-01-14,No,19.18,970.65
TXN0000233,2023-01-07,19:06:00,2023-01,M0104,Ahmedabad,C00241,3447.3,Credit Card,Success,,2023-01-08,No,77.94,3365.07
TXN0000234,2023-01-07,19:17:00,2023-01,M0072,Ahmedabad,C00104,4522.31,Net Banking,Success,,2023-01-09,No,73.65,4419.4
TXN0000235,2023-01-07,19:44:00,2023-01,M0106,Ahmedabad,C00558,704.04,Debit Card,Success,,2023-01-14,No,11.62,687.64
TXN0000236,2023-01-07,20:01:00,2023-01,M0045,Noida,C00254,305.7,Debit Card,Success,,2023-01-14,No,7.22,298.29
TXN0000237,2023-01-07,20:34:00,2023-01,M0109,Hyderabad,C00558,1346.14,Debit Card,Success,,2023-01-09,No,29.76,1325.6
TXN0000238,2023-01-07,20:59:00,2023-01,M0068,Hyderabad,C00029,2471.51,UPI,Failed,,,No,51.46,0.0
TXN0000239,2023-01-07,21:15:00,2023-01,M0049,Ahmedabad,C00125,548.58,UPI,Disputed,Item Not Received,,No,11.42,0.0
TXN0000240,2023-01-07,21:20:00,2023-01,M0110,Chennai,C00405,4727.77,UPI,Success,,2023-01-14,No,87.61,4645.81
TXN0000241,2023-01-07,21:30:00,2023-01,M0043,Hyderabad,C00594,34638.86,Credit Card,Disputed,Duplicate,,No,539.68,0.0
TXN0000242,2023-01-07,21:35:00,2023-01,M0085,Bengaluru,C00759,881.45,Wallet,Success,,2023-01-10,No,16.42,864.19
TXN0000243,2023-01-07,22:19:00,2023-01,M0032,Kolkata,C00196,3200.27,Net Banking,Failed,,,No,56.19,0.0
TXN0000244,2023-01-07,23:07:00,2023-01,M0107,Ahmedabad,C00275,14906.41,Debit Card,Success,,2023-01-14,No,326.95,14575.46
TXN0000245,2023-01-07,23:51:00,2023-01,M0080,Bengaluru,C00481,17967.98,UPI,Success,,2023-01-09,No,430.77,17569.36
TXN0000246,2023-01-07,23:54:00,2023-01,M0020,Pune,C00431,17187.59,Debit Card,Success,,2023-01-08,No,318.55,16872.65
TXN0000247,2023-01-08,01:26:00,2023-01,M0111,Gurugram,C00600,3628.3,Debit Card,Success,,2023-01-15,No,80.01,3566.74
TXN0000248,2023-01-08,03:05:00,2023-01,M0062,Chennai,C00070,15465.35,Wallet,Success,,2023-01-15,No,252.29,15119.44
TXN0000249,2023-01-08,05:40:00,2023-01,M0085,Bengaluru,C00139,637.5,Credit Card,Success,,2023-01-11,No,13.58,622.49
TXN0000250,2023-01-08,05:40:00,2023-01,M0104,Ahmedabad,C00661,684.14,Debit Card,Success,,2023-01-09,No,15.35,670.44
TXN0000251,2023-01-08,08:06:00,2023-01,M0050,Ahmedabad,C00209,3027.42,Debit Card,Success,,2023-01-09,No,62.77,2952.36
TXN0000252,2023-01-08,08:26:00,2023-01,M0071,Delhi,C00506,3328.39,UPI,Success,,2023-01-09,No,79.06,3275.28
TXN0000253,2023-01-08,08:51:00,2023-01,M0059,Pune,C00506,6296.81,Wallet,Success,,2023-01-09,No,118.89,6189.69
TXN0000254,2023-01-08,09:05:00,2023-01,M0085,Bengaluru,C00617,4336.7,UPI,Success,,2023-01-11,No,85.12,4230.99
TXN0000255,2023-01-08,09:20:00,2023-01,M0012,Gurugram,C00254,8488.13,Credit Card,Disputed,Duplicate,,No,179.77,0.0
TXN0000256,2023-01-08,10:48:00,2023-01,M0034,Bengaluru,C00647,3712.44,Net Banking,Success,,2023-01-09,No,67.23,3633.3
TXN0000257,2023-01-08,10:52:00,2023-01,M0090,Hyderabad,C00625,823.67,Wallet,Disputed,Item Not Received,,No,13.52,0.0
TXN0000258,2023-01-08,11:57:00,2023-01,M0011,Mumbai,C00565,9848.96,UPI,Success,,2023-01-09,No,183.33,9633.37
TXN0000259,2023-01-08,12:04:00,2023-01,M0119,Chennai,C00003,131339.5,Net Banking,Failed,,,Yes,2633.66,0.0
TXN0000260,2023-01-08,12:11:00,2023-01,M0031,Hyderabad,C00094,3468.96,Wallet,Success,,2023-01-09,No,86.56,3390.02
TXN0000261,2023-01-08,15:13:00,2023-01,M0036,Noida,C00795,1395.56,Net Banking,Success,,2023-01-10,No,33.5,1366.71
TXN0000262,2023-01-08,15:50:00,2023-01,M0074,Noida,C00690,26817.17,Debit Card,Disputed,Item Not Received,,No,612.99,0.0
TXN0000263,2023-01-08,15:51:00,2023-01,M0026,Pune,C00162,1391.38,UPI,Success,,2023-01-10,No,27.41,1357.85
TXN0000264,2023-01-08,20:43:00,2023-01,M0102,Kolkata,C00164,35191.78,Debit Card,Failed,,,No,808.94,0.0
TXN0000265,2023-01-08,23:15:00,2023-01,M0016,Kolkata,C00029,5249.34,UPI,Success,,2023-01-11,No,125.17,5136.18
TXN0000266,2023-01-09,00:18:00,2023-01,M0115,Ahmedabad,C00079,5743.26,Debit Card,Success,,2023-01-16,No,133.35,5620.85
TXN0000267,2023-01-09,00:18:00,2023-01,M0098,Pune,C00395,14484.23,Wallet,Success,,2023-01-12,No,250.88,14236.46
TXN0000268,2023-01-09,00:44:00,2023-01,M0062,Chennai,C00221,1788.85,Debit Card,Success,,2023-01-16,No,38.34,1756.87
TXN0000269,2023-01-09,01:57:00,2023-01,M0118,Hyderabad,C00099,333.23,UPI,Failed,,,No,7.21,0.0
TXN0000270,2023-01-09,02:29:00,2023-01,M0078,Kolkata,C00514,10273.92,Debit Card,Success,,2023-01-11,No,223.43,10042.23
TXN0000271,2023-01-09,03:03:00,2023-01,M0050,Ahmedabad,C00783,6994.85,UPI,Success,,2023-01-10,No,171.84,6865.68
TXN0000272,2023-01-09,03:56:00,2023-01,M0057,Gurugram,C00376,4781.09,Debit Card,Success,,2023-01-11,No,78.98,4702.07
TXN0000273,2023-01-09,04:19:00,2023-01,M0120,Pune,C00185,4985.46,Wallet,Success,,2023-01-12,No,115.57,4866.01
TXN0000274,2023-01-09,06:27:00,2023-01,M0005,Kolkata,C00032,9211.23,Debit Card,Failed,,,No,181.68,0.0
TXN0000275,2023-01-09,06:46:00,2023-01,M0056,Chennai,C00007,20211.29,UPI,Success,,2023-01-11,No,494.32,19708.46
TXN0000276,2023-01-09,07:39:00,2023-01,M0001,Kolkata,C00643,5320.14,Net Banking,Success,,2023-01-16,No,109.9,5197.75
TXN0000277,2023-01-09,07:55:00,2023-01,M0047,Pune,C00157,5221.33,Net Banking,Failed,,,No,82.95,0.0
TXN0000278,2023-01-09,09:44:00,2023-01,M0047,Pune,C00247,5998.38,Debit Card,Success,,2023-01-12,No,144.45,5882.36
TXN0000279,2023-01-09,10:53:00,2023-01,M0072,Ahmedabad,C00594,3737.81,Net Banking,Success,,2023-01-11,No,58.4,3655.61
TXN0000280,2023-01-09,11:15:00,2023-01,M0083,Kolkata,C00102,1234.28,Debit Card,Success,,2023-01-11,No,20.76,1206.76
TXN0000281,2023-01-09,11:35:00,2023-01,M0013,Gurugram,C00373,4377.33,Wallet,Success,,2023-01-12,No,72.2,4311.44
TXN0000282,2023-01-09,12:02:00,2023-01,M0062,Chennai,C00156,9884.25,Credit Card,Success,,2023-01-16,No,231.44,9660.32
TXN0000283,2023-01-09,12:10:00,2023-01,M0112,Ahmedabad,C00222,732.55,Debit Card,Success,,2023-01-10,No,11.22,715.29
TXN0000284,2023-01-09,13:01:00,2023-01,M0030,Bengaluru,C00075,1469.61,UPI,Success,,2023-01-10,No,23.82,1440.74
TXN0000285,2023-01-09,13:05:00,2023-01,M0106,Ahmedabad,C00200,1322.86,UPI,Success,,2023-01-16,No,30.47,1299.34
TXN0000286,2023-01-09,13:07:00,2023-01,M0041,Chennai,C00249,16366.78,UPI,Reversed,,,No,368.21,0.0
TXN0000287,2023-01-09,13:44:00,2023-01,M0060,Delhi,C00405,2360.45,Credit Card,Reversed,,,No,53.69,0.0
TXN0000288,2023-01-09,14:00:00,2023-01,M0078,Kolkata,C00653,14774.22,Net Banking,Success,,2023-01-11,No,362.9,14538.18
TXN0000289,2023-01-09,14:12:00,2023-01,M0017,Delhi,C00779,767.7,Debit Card,Success,,2023-01-11,No,13.98,754.98
TXN0000290,2023-01-09,14:53:00,2023-01,M0016,Kolkata,C00703,1231.01,Net Banking,Success,,2023-01-12,No,28.0,1210.26
TXN0000291,2023-01-09,15:13:00,2023-01,M0113,Hyderabad,C00223,12611.04,Net Banking,Disputed,Duplicate,,No,300.56,0.0
TXN0000292,2023-01-09,16:08:00,2023-01,M0092,Ahmedabad,C00696,2584.76,UPI,Success,,2023-01-16,No,55.58,2529.77
TXN0000293,2023-01-09,16:28:00,2023-01,M0016,Kolkata,C00069,2258.98,UPI,Success,,2023-01-12,No,43.58,2214.66
TXN0000294,2023-01-09,16:48:00,2023-01,M0050,Ahmedabad,C00299,651.51,UPI,Success,,2023-01-10,No,16.08,641.19
TXN0000295,2023-01-09,16:49:00,2023-01,M0018,Pune,C00787,573.39,Wallet,Success,,2023-01-16,No,14.22,559.36
TXN0000296,2023-01-09,17:42:00,2023-01,M0044,Kolkata,C00005,10661.49,Net Banking,Success,,2023-01-16,No,249.88,10399.32
TXN0000297,2023-01-09,17:57:00,2023-01,M0004,Delhi,C00608,4475.31,UPI,Success,,2023-01-10,No,81.31,4369.57
TXN0000298,2023-01-09,18:27:00,2023-01,M0051,Hyderabad,C00567,2367.08,Debit Card,Success,,2023-01-10,No,36.61,2323.49
TXN0000299,2023-01-09,18:43:00,2023-01,M0090,Hyderabad,C00182,58585.59,Net Banking,Success,,2023-01-16,Yes,1350.19,57223.45
TXN0000300,2023-01-09,19:23:00,2023-01,M0104,Ahmedabad,C00082,3019.18,Net Banking,Success,,2023-01-10,No,63.06,2970.26
TXN0000301,2023-01-09,19:49:00,2023-01,M0076,Kolkata,C00172,3815.44,UPI,Success,,2023-01-10,No,66.46,3741.2
TXN0000302,2023-01-09,19:59:00,2023-01,M0072,Ahmedabad,C00497,1122.11,Net Banking,Success,,2023-01-11,No,24.2,1096.05
TXN0000303,2023-01-09,20:21:00,2023-01,M0079,Hyderabad,C00047,42182.3,Wallet,Success,,2023-01-12,No,827.42,41270.74
TXN0000304,2023-01-09,22:08:00,2023-01,M0025,Kolkata,C00188,22896.72,Debit Card,Success,,2023-01-12,No,557.75,22342.24
TXN0000305,2023-01-09,22:12:00,2023-01,M0120,Pune,C00251,3071.41,Net Banking,Success,,2023-01-12,No,56.35,3005.44
TXN0000306,2023-01-09,23:23:00,2023-01,M0113,Hyderabad,C00126,14352.63,UPI,Failed,,,No,305.41,0.0
TXN0000307,2023-01-09,23:55:00,2023-01,M0048,Ahmedabad,C00563,783.09,Credit Card,Failed,,,No,12.69,0.0
TXN0000308,2023-01-10,01:27:00,2023-01,M0097,Noida,C00610,2248.94,UPI,Success,,2023-01-13,No,56.13,2208.77
TXN0000309,2023-01-10,02:29:00,2023-01,M0034,Bengaluru,C00437,12429.16,Debit Card,Success,,2023-01-11,No,215.17,12205.33
TXN0000310,2023-01-10,03:06:00,2023-01,M0051,Hyderabad,C00496,6178.95,Credit Card,Success,,2023-01-11,No,102.93,6049.72
TXN0000311,2023-01-10,03:22:00,2023-01,M0039,Gurugram,C00192,7957.32,Net Banking,Failed,,,No,154.66,0.0
TXN0000312,2023-01-10,03:42:00,2023-01,M0052,Gurugram,C00036,6761.2,Credit Card,Success,,2023-01-12,No,168.49,6627.45
TXN0000313,2023-01-10,03:55:00,2023-01,M0027,Kolkata,C00116,9183.72,Debit Card,Success,,2023-01-11,No,153.08,8974.3
TXN0000314,2023-01-10,06:51:00,2023-01,M0105,Bengaluru,C00188,8871.92,Credit Card,Success,,2023-01-12,No,153.84,8693.16
TXN0000315,2023-01-10,08:35:00,2023-01,M0076,Kolkata,C00638,3211.36,Debit Card,Failed,,,No,77.49,0.0
TXN0000316,2023-01-10,09:14:00,2023-01,M0069,Ahmedabad,C00357,419.89,UPI,Success,,2023-01-13,No,10.16,411.88
TXN0000317,2023-01-10,09:32:00,2023-01,M0089,Gurugram,C00619,67448.29,Wallet,Success,,2023-01-13,Yes,1122.45,66026.9
TXN0000318,2023-01-10,11:54:00,2023-01,M0077,Ahmedabad,C00019,1108.7,Debit Card,Success,,2023-01-12,No,20.24,1086.43
TXN0000319,2023-01-10,14:06:00,2023-01,M0058,Noida,C00251,579.1,Credit Card,Success,,2023-01-12,No,11.92,570.38
TXN0000320,2023-01-10,14:09:00,2023-01,M0002,Noida,C00101,2747.44,Wallet,Failed,,,No,46.31,0.0
TXN0000321,2023-01-10,15:58:00,2023-01,M0014,Hyderabad,C00680,4941.06,Debit Card,Success,,2023-01-11,No,77.47,4821.11
TXN0000322,2023-01-10,16:48:00,2023-01,M0038,Kolkata,C00792,7776.94,Wallet,Success,,2023-01-13,No,190.17,7649.01
TXN0000323,2023-01-10,17:30:00,2023-01,M0085,Bengaluru,C00468,2926.54,Debit Card,Success,,2023-01-13,No,55.01,2870.71
TXN0000324,2023-01-10,19:06:00,2023-01,M0081,Mumbai,C00498,6364.07,Wallet,Disputed,Duplicate,,No,113.71,0.0
TXN0000325,2023-01-10,20:07:00,2023-01,M0083,Kolkata,C00651,4755.87,Wallet,Success,,2023-01-12,No,87.93,4644.61
TXN0000326,2023-01-10,20:45:00,2023-01,M0042,Chennai,C00328,3856.48,Credit Card,Success,,2023-01-17,No,95.45,3776.97
TXN0000327,2023-01-10,20:50:00,2023-01,M0047,Pune,C00409,7213.44,Wallet,Disputed,Unauthorized,,No,131.71,0.0
TXN0000328,2023-01-10,21:21:00,2023-01,M0063,Hyderabad,C00590,2425.36,Wallet,Failed,,,No,40.16,0.0
TXN0000329,2023-01-10,21:47:00,2023-01,M0001,Kolkata,C00715,612.92,UPI,Success,,2023-01-17,No,13.93,603.14
TXN0000330,2023-01-10,22:14:00,2023-01,M0109,Hyderabad,C00706,670.69,Credit Card,Failed,,,No,11.37,0.0
TXN0000331,2023-01-10,22:20:00,2023-01,M0112,Ahmedabad,C00015,943.99,Net Banking,Success,,2023-01-11,No,15.78,924.65
TXN0000332,2023-01-10,23:03:00,2023-01,M0030,Bengaluru,C00008,7157.03,Net Banking,Success,,2023-01-11,No,133.51,7016.71
TXN0000333,2023-01-11,00:47:00,2023-01,M0077,Ahmedabad,C00716,494.58,Net Banking,Success,,2023-01-13,No,11.23,482.31
TXN0000334,2023-01-11,00:58:00,2023-01,M0092,Ahmedabad,C00006,615.71,UPI,Success,,2023-01-18,No,13.77,600.59
TXN0000335,2023-01-11,00:59:00,2023-01,M0031,Hyderabad,C00707,1274.12,Wallet,Success,,2023-01-12,No,31.53,1247.52
TXN0000336,2023-01-11,01:14:00,2023-01,M0033,Kolkata,C00108,970.46,UPI,Success,,2023-01-18,No,15.58,949.02
TXN0000337,2023-01-11,01:45:00,2023-01,M0085,Bengaluru,C00672,2046.15,Debit Card,Success,,2023-01-14,No,44.98,2007.47
TXN0000338,2023-01-11,01:55:00,2023-01,M0017,Delhi,C00596,922.7,Net Banking,Reversed,,,No,19.16,0.0
TXN0000339,2023-01-11,02:36:00,2023-01,M0061,Hyderabad,C00655,94304.88,Net Banking,Success,,2023-01-12,Yes,1678.55,92584.21
TXN0000340,2023-01-11,04:26:00,2023-01,M0090,Hyderabad,C00770,284.86,Debit Card,Failed,,,No,4.77,0.0
TXN0000341,2023-01-11,04:38:00,2023-01,M0108,Chennai,C00767,3207.06,Debit Card,Success,,2023-01-14,No,49.13,3126.96
TXN0000342,2023-01-11,04:43:00,2023-01,M0013,Gurugram,C00082,119074.79,Credit Card,Success,,2023-01-14,Yes,2371.48,116366.37
TXN0000343,2023-01-11,04:51:00,2023-01,M0093,Bengaluru,C00475,4170.63,Wallet,Success,,2023-01-18,No,70.0,4095.64
TXN0000344,2023-01-11,05:18:00,2023-01,M0070,Noida,C00386,1233.99,UPI,Success,,2023-01-18,No,28.8,1211.19
TXN0000345,2023-01-11,06:25:00,2023-01,M0051,Hyderabad,C00351,3906.98,UPI,Success,,2023-01-12,No,77.01,3827.67
TXN0000346,2023-01-11,09:15:00,2023-01,M0051,Hyderabad,C00218,7257.68,Credit Card,Failed,,,No,180.5,0.0
TXN0000347,2023-01-11,10:15:00,2023-01,M0096,Gurugram,C00776,2390.59,UPI,Failed,,,No,50.73,0.0
TXN0000348,2023-01-11,10:54:00,2023-01,M0075,Hyderabad,C00179,2942.41,Credit Card,Success,,2023-01-18,No,45.83,2877.55
TXN0000349,2023-01-11,11:44:00,2023-01,M0020,Pune,C00302,43732.11,Debit Card,Disputed,Quality Issue,,No,843.25,0.0
TXN0000350,2023-01-11,12:05:00,2023-01,M0047,Pune,C00317,2116.37,Debit Card,Success,,2023-01-14,No,45.52,2070.21
TXN0000351,2023-01-11,12:51:00,2023-01,M0042,Chennai,C00543,1057.58,Net Banking,Success,,2023-01-18,No,16.31,1032.52
TXN0000352,2023-01-11,13:51:00,2023-01,M0017,Delhi,C00245,1412.24,Wallet,Success,,2023-01-13,No,23.19,1382.29
TXN0000353,2023-01-11,15:27:00,2023-01,M0078,Kolkata,C00264,20047.25,Wallet,Success,,2023-01-13,No,496.25,19667.8
TXN0000354,2023-01-11,15:32:00,2023-01,M0107,Ahmedabad,C00224,3816.74,Credit Card,Success,,2023-01-18,No,82.37,3756.61
TXN0000355,2023-01-11,15:42:00,2023-01,M0110,Chennai,C00523,2957.62,Net Banking,Success,,2023-01-18,No,48.48,2899.13
TXN0000356,2023-01-11,16:06:00,2023-01,M0084,Hyderabad,C00797,24548.76,UPI,Failed,,,No,571.34,0.0
TXN0000357,2023-01-11,16:32:00,2023-01,M0008,Chennai,C00493,47090.77,Credit Card,Success,,2023-01-14,No,1024.2,46056.39
TXN0000358,2023-01-11,16:56:00,2023-01,M0043,Hyderabad,C00117,2518.54,UPI,Failed,,,No,53.18,0.0
TXN0000359,2023-01-11,16:58:00,2023-01,M0004,Delhi,C00382,1913.66,Debit Card,Failed,,,No,37.22,0.0
TXN0000360,2023-01-11,17:25:00,2023-01,M0080,Bengaluru,C00075,13318.26,Credit Card,Success,,2023-01-13,No,320.23,13048.98
TXN0000361,2023-01-11,17:48:00,2023-01,M0119,Chennai,C00321,3192.49,Net Banking,Success,,2023-01-13,No,59.15,3137.17
TXN0000362,2023-01-11,18:21:00,2023-01,M0023,Gurugram,C00292,3601.57,Net Banking,Success,,2023-01-18,No,83.58,3520.7
TXN0000363,2023-01-11,18:44:00,2023-01,M0050,Ahmedabad,C00737,10236.68,Credit Card,Success,,2023-01-12,No,187.94,10070.53
TXN0000364,2023-01-11,19:03:00,2023-01,M0007,Hyderabad,C00505,147014.75,Wallet,Success,,2023-01-13,Yes,3314.83,144677.38
TXN0000365,2023-01-11,19:30:00,2023-01,M0001,Kolkata,C00312,5286.96,Debit Card,Disputed,Unauthorized,,No,98.52,0.0
TXN0000366,2023-01-11,19:48:00,2023-01,M0007,Hyderabad,C00446,58269.17,Net Banking,Failed,,,Yes,1229.42,0.0
TXN0000367,2023-01-11,20:52:00,2023-01,M0086,Gurugram,C00634,1065.39,Wallet,Success,,2023-01-18,No,22.8,1045.04
TXN0000368,2023-01-11,21:17:00,2023-01,M0011,Mumbai,C00119,11746.75,Wallet,Success,,2023-01-12,No,273.51,11542.49
TXN0000369,2023-01-11,21:28:00,2023-01,M0101,Gurugram,C00117,7147.04,Credit Card,Success,,2023-01-13,No,142.18,7021.8
TXN0000370,2023-01-11,21:31:00,2023-01,M0102,Kolkata,C00477,24014.9,Debit Card,Success,,2023-01-12,No,478.89,23602.99
TXN0000371,2023-01-11,22:24:00,2023-01,M0105,Bengaluru,C00642,732.22,Net Banking,Success,,2023-01-13,No,12.49,714.06
TXN0000372,2023-01-11,22:30:00,2023-01,M0015,Pune,C00060,655.03,Debit Card,Success,,2023-01-12,No,13.95,644.48
TXN0000373,2023-01-11,23:29:00,2023-01,M0086,Gurugram,C00733,1359.99,Wallet,Success,,2023-01-18,No,22.63,1331.77
TXN0000374,2023-01-11,23:44:00,2023-01,M0099,Ahmedabad,C00707,31580.15,Net Banking,Success,,2023-01-12,No,529.2,30968.77
TXN0000375,2023-01-12,02:08:00,2023-01,M0096,Gurugram,C00566,91583.51,UPI,Success,,2023-01-19,Yes,1547.55,89418.5
TXN0000376,2023-01-12,02:27:00,2023-01,M0008,Chennai,C00464,30430.89,Wallet,Success,,2023-01-15,No,456.56,29961.38
TXN0000377,2023-01-12,04:07:00,2023-01,M0011,Mumbai,C00012,4746.9,UPI,Success,,2023-01-13,No,84.95,4659.33
TXN0000378,2023-01-12,04:49:00,2023-01,M0105,Bengaluru,C00137,5037.94,Debit Card,Success,,2023-01-14,No,102.81,4928.58
TXN0000379,2023-01-12,05:09:00,2023-01,M0042,Chennai,C00495,4857.84,Wallet,Success,,2023-01-19,No,89.37,4761.38
TXN0000380,2023-01-12,06:43:00,2023-01,M0055,Delhi,C00145,6942.2,Debit Card,Failed,,,No,110.38,0.0
TXN0000381,2023-01-12,07:46:00,2023-01,M0010,Kolkata,C00546,1282.12,Credit Card,Failed,,,No,31.73,0.0
TXN0000382,2023-01-12,09:17:00,2023-01,M0054,Bengaluru,C00191,153449.71,Debit Card,Success,,2023-01-15,Yes,2425.24,150117.76
TXN0000383,2023-01-12,09:26:00,2023-01,M0010,Kolkata,C00034,1985.96,Debit Card,Success,,2023-01-15,No,30.37,1936.48
TXN0000384,2023-01-12,09:35:00,2023-01,M0109,Hyderabad,C00261,1429.48,Credit Card,Success,,2023-01-14,No,28.82,1399.67
TXN0000385,2023-01-12,10:27:00,2023-01,M0075,Hyderabad,C00055,983.0,Net Banking,Success,,2023-01-19,No,19.85,962.33
TXN0000386,2023-01-12,10:39:00,2023-01,M0059,Pune,C00048,5476.73,Debit Card,Success,,2023-01-13,No,117.52,5377.75
TXN0000387,2023-01-12,12:14:00,2023-01,M0025,Kolkata,C00639,187786.23,Debit Card,Success,,2023-01-15,Yes,3059.01,184300.58
TXN0000388,2023-01-12,12:30:00,2023-01,M0072,Ahmedabad,C00244,1601.73,Net Banking,Success,,2023-01-14,No,37.83,1573.82
TXN0000389,2023-01-12,12:36:00,2023-01,M0034,Bengaluru,C00673,19195.31,Credit Card,Success,,2023-01-13,No,371.24,18886.89
TXN0000390,2023-01-12,12:42:00,2023-01,M0101,Gurugram,C00751,3937.78,Net Banking,Success,,2023-01-14,No,83.07,3841.06
TXN0000391,2023-01-12,13:30:00,2023-01,M0033,Kolkata,C00737,1498.92,UPI,Failed,,,No,33.98,0.0
TXN0000392,2023-01-12,13:59:00,2023-01,M0099,Ahmedabad,C00533,26419.91,Credit Card,Success,,2023-01-13,No,401.39,25772.02
